ha01-api,24.71%,43.99MiB / 1GiB
ha01-prometheus,0.18%,47.01MiB / 1GiB
ha01-redis,3.12%,52.41MiB / 2GiB
ha01-grafana,0.06%,72.27MiB / 512MiB
ha01-toxiproxy,0.00%,35.46MiB / 256MiB
ha01-postgres,0.00%,32.08MiB / 512MiB
ha01-provider,0.21%,60.96MiB / 512MiB
