ha01-api,0.35%,46.19MiB / 1GiB
ha01-redis,0.30%,50.6MiB / 2GiB
ha01-grafana,0.08%,70.11MiB / 512MiB
ha01-toxiproxy,0.06%,10.21MiB / 256MiB
ha01-prometheus,0.16%,34.17MiB / 1GiB
ha01-postgres,0.00%,32.07MiB / 512MiB
ha01-provider,0.23%,60.42MiB / 512MiB
