ha01-api,24.92%,46.11MiB / 1GiB
ha01-provider,0.19%,38.37MiB / 512MiB
ha01-prometheus,0.19%,77.9MiB / 1GiB
ha01-redis,0.33%,52.73MiB / 2GiB
ha01-grafana,0.06%,107.1MiB / 512MiB
ha01-toxiproxy,0.00%,37.47MiB / 256MiB
ha01-postgres,2.92%,32.49MiB / 512MiB
