timestamp,name,cpu_perc,mem_usage
2026-09-11T01:48:16Z,ha08-api,4.56%,124.6MiB / 1GiB
2026-09-11T01:48:16Z,ha08-simulator,0.66%,22.07MiB / 512MiB
2026-09-11T01:48:16Z,ha08-projector,0.86%,31.2MiB / 512MiB
2026-09-11T01:48:16Z,ha08-postgres,3.08%,89.66MiB / 2GiB
2026-09-11T01:48:16Z,ha08-redis,0.92%,22.18MiB / 512MiB
2026-09-11T01:48:16Z,ha08-prometheus,0.00%,111.6MiB / 512MiB
2026-09-11T01:48:16Z,ha08-grafana,0.08%,220.1MiB / 512MiB
2026-09-11T01:48:16Z,ha08-redpanda,1.55%,932.4MiB / 1GiB
2026-09-11T01:48:28Z,ha08-api,3.90%,125MiB / 1GiB
2026-09-11T01:48:28Z,ha08-simulator,1.50%,22.38MiB / 512MiB
2026-09-11T01:48:28Z,ha08-projector,1.01%,31.2MiB / 512MiB
2026-09-11T01:48:28Z,ha08-postgres,2.46%,99.67MiB / 2GiB
2026-09-11T01:48:28Z,ha08-redis,2.71%,22.18MiB / 512MiB
2026-09-11T01:48:28Z,ha08-prometheus,0.00%,111.6MiB / 512MiB
2026-09-11T01:48:28Z,ha08-grafana,0.17%,220.1MiB / 512MiB
2026-09-11T01:48:28Z,ha08-redpanda,1.80%,932.4MiB / 1GiB
2026-09-11T01:48:41Z,ha08-api,21.99%,125MiB / 1GiB
2026-09-11T01:48:41Z,ha08-simulator,1.01%,22.42MiB / 512MiB
2026-09-11T01:48:41Z,ha08-projector,0.87%,31.2MiB / 512MiB
2026-09-11T01:48:41Z,ha08-postgres,1.98%,106.1MiB / 2GiB
2026-09-11T01:48:41Z,ha08-redis,1.14%,22.18MiB / 512MiB
2026-09-11T01:48:41Z,ha08-prometheus,0.00%,111.7MiB / 512MiB
2026-09-11T01:48:41Z,ha08-grafana,0.04%,220.1MiB / 512MiB
2026-09-11T01:48:41Z,ha08-redpanda,5.30%,932.6MiB / 1GiB
2026-09-11T01:48:53Z,ha08-api,2.86%,125MiB / 1GiB
2026-09-11T01:48:53Z,ha08-simulator,1.02%,22.68MiB / 512MiB
2026-09-11T01:48:53Z,ha08-projector,0.78%,31.2MiB / 512MiB
2026-09-11T01:48:53Z,ha08-postgres,1.73%,111.4MiB / 2GiB
2026-09-11T01:48:53Z,ha08-redis,0.81%,22.18MiB / 512MiB
2026-09-11T01:48:53Z,ha08-prometheus,0.00%,111.7MiB / 512MiB
2026-09-11T01:48:53Z,ha08-grafana,0.05%,219.9MiB / 512MiB
2026-09-11T01:48:53Z,ha08-redpanda,1.33%,932.4MiB / 1GiB
2026-09-11T01:49:06Z,ha08-api,5.42%,125MiB / 1GiB
2026-09-11T01:49:06Z,ha08-simulator,1.42%,22.44MiB / 512MiB
2026-09-11T01:49:06Z,ha08-projector,0.87%,31.2MiB / 512MiB
2026-09-11T01:49:06Z,ha08-postgres,2.41%,115.1MiB / 2GiB
2026-09-11T01:49:06Z,ha08-redis,1.65%,22.18MiB / 512MiB
2026-09-11T01:49:06Z,ha08-prometheus,0.00%,111.8MiB / 512MiB
2026-09-11T01:49:06Z,ha08-grafana,0.08%,219.9MiB / 512MiB
2026-09-11T01:49:06Z,ha08-redpanda,1.48%,932.4MiB / 1GiB
2026-09-11T01:49:18Z,ha08-api,11.29%,125.1MiB / 1GiB
2026-09-11T01:49:18Z,ha08-simulator,1.82%,22.45MiB / 512MiB
2026-09-11T01:49:18Z,ha08-projector,0.95%,31.2MiB / 512MiB
2026-09-11T01:49:18Z,ha08-postgres,7.31%,117.9MiB / 2GiB
2026-09-11T01:49:18Z,ha08-redis,1.84%,22.4MiB / 512MiB
2026-09-11T01:49:18Z,ha08-prometheus,0.00%,111.8MiB / 512MiB
2026-09-11T01:49:18Z,ha08-grafana,0.22%,219.9MiB / 512MiB
2026-09-11T01:49:18Z,ha08-redpanda,1.41%,932.4MiB / 1GiB
2026-09-11T01:49:31Z,ha08-api,2.94%,125.1MiB / 1GiB
2026-09-11T01:49:31Z,ha08-simulator,1.55%,22.46MiB / 512MiB
2026-09-11T01:49:31Z,ha08-projector,1.12%,31.2MiB / 512MiB
2026-09-11T01:49:31Z,ha08-postgres,3.68%,120.8MiB / 2GiB
2026-09-11T01:49:31Z,ha08-redis,1.04%,22.18MiB / 512MiB
2026-09-11T01:49:31Z,ha08-prometheus,0.00%,111.8MiB / 512MiB
2026-09-11T01:49:31Z,ha08-grafana,0.22%,219.9MiB / 512MiB
2026-09-11T01:49:31Z,ha08-redpanda,6.56%,932.6MiB / 1GiB
2026-09-11T01:49:43Z,ha08-api,20.90%,125.1MiB / 1GiB
2026-09-11T01:49:43Z,ha08-simulator,1.05%,22.47MiB / 512MiB
2026-09-11T01:49:43Z,ha08-projector,0.75%,31.2MiB / 512MiB
2026-09-11T01:49:43Z,ha08-postgres,2.00%,123MiB / 2GiB
2026-09-11T01:49:43Z,ha08-redis,1.85%,22.18MiB / 512MiB
2026-09-11T01:49:43Z,ha08-prometheus,0.00%,111.8MiB / 512MiB
2026-09-11T01:49:43Z,ha08-grafana,0.02%,219.9MiB / 512MiB
2026-09-11T01:49:43Z,ha08-redpanda,1.14%,932.5MiB / 1GiB
2026-09-11T01:49:56Z,ha08-api,4.43%,125.1MiB / 1GiB
2026-09-11T01:49:56Z,ha08-simulator,1.17%,22.47MiB / 512MiB
2026-09-11T01:49:56Z,ha08-projector,0.89%,31.2MiB / 512MiB
2026-09-11T01:49:56Z,ha08-postgres,2.09%,124.9MiB / 2GiB
2026-09-11T01:49:56Z,ha08-redis,1.04%,22.18MiB / 512MiB
2026-09-11T01:49:56Z,ha08-prometheus,0.00%,110.9MiB / 512MiB
2026-09-11T01:49:56Z,ha08-grafana,0.24%,219.9MiB / 512MiB
2026-09-11T01:49:56Z,ha08-redpanda,1.73%,932.4MiB / 1GiB
2026-09-11T01:50:09Z,ha08-api,4.42%,125.3MiB / 1GiB
2026-09-11T01:50:09Z,ha08-simulator,1.71%,22.49MiB / 512MiB
2026-09-11T01:50:09Z,ha08-projector,1.50%,31.21MiB / 512MiB
2026-09-11T01:50:09Z,ha08-postgres,2.35%,126.4MiB / 2GiB
2026-09-11T01:50:09Z,ha08-redis,0.71%,22.18MiB / 512MiB
2026-09-11T01:50:09Z,ha08-prometheus,0.00%,110.9MiB / 512MiB
2026-09-11T01:50:09Z,ha08-grafana,0.49%,219.9MiB / 512MiB
2026-09-11T01:50:09Z,ha08-redpanda,1.67%,932.5MiB / 1GiB
2026-09-11T01:50:21Z,ha08-api,7.52%,125.1MiB / 1GiB
2026-09-11T01:50:21Z,ha08-simulator,1.20%,22.49MiB / 512MiB
2026-09-11T01:50:21Z,ha08-projector,0.94%,31.2MiB / 512MiB
2026-09-11T01:50:21Z,ha08-postgres,2.14%,128.4MiB / 2GiB
2026-09-11T01:50:21Z,ha08-redis,1.35%,22.18MiB / 512MiB
2026-09-11T01:50:21Z,ha08-prometheus,0.00%,110.9MiB / 512MiB
2026-09-11T01:50:21Z,ha08-grafana,0.13%,219.9MiB / 512MiB
2026-09-11T01:50:21Z,ha08-redpanda,5.45%,932.5MiB / 1GiB
2026-09-11T01:50:33Z,ha08-api,4.91%,125.1MiB / 1GiB
2026-09-11T01:50:33Z,ha08-simulator,1.87%,22.5MiB / 512MiB
2026-09-11T01:50:33Z,ha08-projector,0.98%,31.2MiB / 512MiB
2026-09-11T01:50:33Z,ha08-postgres,2.49%,130MiB / 2GiB
2026-09-11T01:50:33Z,ha08-redis,2.09%,22.18MiB / 512MiB
2026-09-11T01:50:33Z,ha08-prometheus,0.00%,110.9MiB / 512MiB
2026-09-11T01:50:33Z,ha08-grafana,0.07%,219.9MiB / 512MiB
2026-09-11T01:50:33Z,ha08-redpanda,1.92%,932.5MiB / 1GiB
2026-09-11T01:50:46Z,ha08-api,20.54%,125.1MiB / 1GiB
2026-09-11T01:50:46Z,ha08-simulator,1.10%,22.5MiB / 512MiB
2026-09-11T01:50:46Z,ha08-projector,0.63%,31.2MiB / 512MiB
2026-09-11T01:50:46Z,ha08-postgres,1.72%,131.7MiB / 2GiB
2026-09-11T01:50:46Z,ha08-redis,0.81%,22.18MiB / 512MiB
2026-09-11T01:50:46Z,ha08-prometheus,0.00%,110.9MiB / 512MiB
2026-09-11T01:50:46Z,ha08-grafana,0.05%,219.9MiB / 512MiB
2026-09-11T01:50:46Z,ha08-redpanda,1.33%,932.4MiB / 1GiB
2026-09-11T01:50:59Z,ha08-api,3.39%,125.4MiB / 1GiB
2026-09-11T01:50:59Z,ha08-simulator,1.18%,22.52MiB / 512MiB
2026-09-11T01:50:59Z,ha08-projector,0.76%,31.2MiB / 512MiB
2026-09-11T01:50:59Z,ha08-postgres,2.19%,133.2MiB / 2GiB
2026-09-11T01:50:59Z,ha08-redis,1.50%,22.43MiB / 512MiB
2026-09-11T01:50:59Z,ha08-prometheus,0.00%,110.9MiB / 512MiB
2026-09-11T01:50:59Z,ha08-grafana,0.46%,219.9MiB / 512MiB
2026-09-11T01:50:59Z,ha08-redpanda,1.36%,932.4MiB / 1GiB
2026-09-11T01:51:11Z,ha08-api,3.51%,125.1MiB / 1GiB
2026-09-11T01:51:11Z,ha08-simulator,0.80%,22.52MiB / 512MiB
2026-09-11T01:51:11Z,ha08-projector,0.80%,31.2MiB / 512MiB
2026-09-11T01:51:11Z,ha08-postgres,3.53%,134.5MiB / 2GiB
2026-09-11T01:51:11Z,ha08-redis,0.82%,22.18MiB / 512MiB
2026-09-11T01:51:11Z,ha08-prometheus,0.00%,110.9MiB / 512MiB
2026-09-11T01:51:11Z,ha08-grafana,0.02%,219.9MiB / 512MiB
2026-09-11T01:51:11Z,ha08-redpanda,1.58%,932.7MiB / 1GiB
2026-09-11T01:51:23Z,ha08-api,10.90%,125.1MiB / 1GiB
2026-09-11T01:51:23Z,ha08-simulator,0.94%,22.53MiB / 512MiB
2026-09-11T01:51:23Z,ha08-projector,0.73%,31.2MiB / 512MiB
2026-09-11T01:51:23Z,ha08-postgres,1.91%,135.8MiB / 2GiB
2026-09-11T01:51:23Z,ha08-redis,0.81%,22.18MiB / 512MiB
2026-09-11T01:51:23Z,ha08-prometheus,0.00%,110.9MiB / 512MiB
2026-09-11T01:51:23Z,ha08-grafana,0.45%,219.9MiB / 512MiB
2026-09-11T01:51:23Z,ha08-redpanda,1.18%,932.4MiB / 1GiB
2026-09-11T01:51:36Z,ha08-api,2.79%,125.4MiB / 1GiB
2026-09-11T01:51:36Z,ha08-simulator,1.40%,22.54MiB / 512MiB
2026-09-11T01:51:36Z,ha08-projector,0.89%,31.2MiB / 512MiB
2026-09-11T01:51:36Z,ha08-postgres,4.89%,137MiB / 2GiB
