timestamp,name,cpu_perc,mem_usage
2026-09-10T03:48:37Z,ha08-api,3.25%,124.6MiB / 1GiB
2026-09-10T03:48:37Z,ha08-simulator,0.86%,22.33MiB / 512MiB
2026-09-10T03:48:37Z,ha08-projector,0.90%,31.21MiB / 512MiB
2026-09-10T03:48:37Z,ha08-postgres,2.29%,85.37MiB / 2GiB
2026-09-10T03:48:37Z,ha08-redis,1.73%,21.95MiB / 512MiB
2026-09-10T03:48:37Z,ha08-prometheus,0.00%,100.4MiB / 512MiB
2026-09-10T03:48:37Z,ha08-grafana,0.12%,218.9MiB / 512MiB
2026-09-10T03:48:37Z,ha08-redpanda,1.21%,700.8MiB / 1GiB
2026-09-10T03:48:49Z,ha08-api,4.23%,124.9MiB / 1GiB
2026-09-10T03:48:49Z,ha08-simulator,1.66%,22.39MiB / 512MiB
2026-09-10T03:48:49Z,ha08-projector,0.97%,31.2MiB / 512MiB
2026-09-10T03:48:49Z,ha08-postgres,4.15%,93.61MiB / 2GiB
2026-09-10T03:48:49Z,ha08-redis,1.35%,22.19MiB / 512MiB
2026-09-10T03:48:49Z,ha08-prometheus,0.00%,100.4MiB / 512MiB
2026-09-10T03:48:49Z,ha08-grafana,0.08%,218.9MiB / 512MiB
2026-09-10T03:48:49Z,ha08-redpanda,1.60%,700.8MiB / 1GiB
2026-09-10T03:49:02Z,ha08-api,3.45%,125.2MiB / 1GiB
2026-09-10T03:49:02Z,ha08-simulator,1.26%,22.4MiB / 512MiB
2026-09-10T03:49:02Z,ha08-projector,0.98%,31.21MiB / 512MiB
2026-09-10T03:49:02Z,ha08-postgres,2.45%,99.22MiB / 2GiB
2026-09-10T03:49:02Z,ha08-redis,2.10%,22.66MiB / 512MiB
2026-09-10T03:49:02Z,ha08-prometheus,0.11%,100.4MiB / 512MiB
2026-09-10T03:49:02Z,ha08-grafana,0.26%,218.9MiB / 512MiB
2026-09-10T03:49:02Z,ha08-redpanda,1.17%,701MiB / 1GiB
2026-09-10T03:49:14Z,ha08-api,5.11%,125MiB / 1GiB
