timestamp,name,cpu_perc,mem_usage
2026-09-10T07:33:59Z,ha08-api,21.98%,124.6MiB / 1GiB
2026-09-10T07:33:59Z,ha08-simulator,0.67%,22.33MiB / 512MiB
2026-09-10T07:33:59Z,ha08-projector,0.89%,31.2MiB / 512MiB
2026-09-10T07:33:59Z,ha08-postgres,1.88%,89.41MiB / 2GiB
2026-09-10T07:33:59Z,ha08-redis,0.55%,21.72MiB / 512MiB
2026-09-10T07:33:59Z,ha08-prometheus,0.62%,102.5MiB / 512MiB
2026-09-10T07:33:59Z,ha08-grafana,0.07%,219.3MiB / 512MiB
2026-09-10T07:33:59Z,ha08-redpanda,0.73%,875.3MiB / 1GiB
2026-09-10T07:34:12Z,ha08-api,8.23%,124.9MiB / 1GiB
2026-09-10T07:34:12Z,ha08-simulator,1.40%,22.36MiB / 512MiB
2026-09-10T07:34:12Z,ha08-projector,1.20%,31.2MiB / 512MiB
2026-09-10T07:34:12Z,ha08-postgres,4.71%,99.81MiB / 2GiB
2026-09-10T07:34:12Z,ha08-redis,2.31%,22.29MiB / 512MiB
2026-09-10T07:34:12Z,ha08-prometheus,0.00%,102.5MiB / 512MiB
2026-09-10T07:34:12Z,ha08-grafana,0.12%,219.3MiB / 512MiB
2026-09-10T07:34:12Z,ha08-redpanda,1.30%,875.3MiB / 1GiB
2026-09-10T07:40:52Z,ha08-api,3.36%,125MiB / 1GiB
2026-09-10T07:40:52Z,ha08-simulator,0.77%,22.41MiB / 512MiB
2026-09-10T07:40:52Z,ha08-projector,1.42%,31.2MiB / 512MiB
2026-09-10T07:40:52Z,ha08-postgres,2.04%,105.3MiB / 2GiB
2026-09-10T07:40:52Z,ha08-redis,1.16%,22.72MiB / 512MiB
2026-09-10T07:40:52Z,ha08-prometheus,0.37%,102.5MiB / 512MiB
2026-09-10T07:40:52Z,ha08-grafana,0.09%,219.3MiB / 512MiB
2026-09-10T07:40:52Z,ha08-redpanda,1.14%,875.3MiB / 1GiB
2026-09-10T07:41:04Z,ha08-api,4.15%,125.1MiB / 1GiB
2026-09-10T07:41:04Z,ha08-simulator,1.77%,22.42MiB / 512MiB
2026-09-10T07:41:04Z,ha08-projector,0.98%,31.2MiB / 512MiB
2026-09-10T07:41:04Z,ha08-postgres,4.22%,110.7MiB / 2GiB
2026-09-10T07:41:04Z,ha08-redis,1.45%,23.21MiB / 512MiB
2026-09-10T07:41:04Z,ha08-prometheus,0.00%,102.5MiB / 512MiB
2026-09-10T07:41:04Z,ha08-grafana,0.03%,219.3MiB / 512MiB
2026-09-10T07:41:04Z,ha08-redpanda,1.16%,877.5MiB / 1GiB
2026-09-10T07:41:17Z,ha08-api,4.19%,125.1MiB / 1GiB
2026-09-10T07:41:17Z,ha08-simulator,1.14%,22.43MiB / 512MiB
2026-09-10T07:41:17Z,ha08-projector,1.42%,31.2MiB / 512MiB
2026-09-10T07:41:17Z,ha08-postgres,2.45%,114.4MiB / 2GiB
2026-09-10T07:41:17Z,ha08-redis,1.33%,23.79MiB / 512MiB
2026-09-10T07:41:17Z,ha08-prometheus,3.18%,102.5MiB / 512MiB
2026-09-10T07:41:17Z,ha08-grafana,0.03%,219.3MiB / 512MiB
2026-09-10T07:41:17Z,ha08-redpanda,1.03%,877.3MiB / 1GiB
2026-09-10T07:41:29Z,ha08-api,3.90%,125.1MiB / 1GiB
2026-09-10T07:41:29Z,ha08-simulator,1.32%,22.44MiB / 512MiB
2026-09-10T07:41:29Z,ha08-projector,0.99%,31.2MiB / 512MiB
2026-09-10T07:41:29Z,ha08-postgres,2.54%,117MiB / 2GiB
2026-09-10T07:41:29Z,ha08-redis,1.04%,23.54MiB / 512MiB
2026-09-10T07:41:29Z,ha08-prometheus,0.00%,102.5MiB / 512MiB
2026-09-10T07:41:29Z,ha08-grafana,0.12%,219.3MiB / 512MiB
2026-09-10T07:41:29Z,ha08-redpanda,1.14%,877.3MiB / 1GiB
2026-09-10T07:41:42Z,ha08-api,4.24%,125.1MiB / 1GiB
2026-09-10T07:41:42Z,ha08-simulator,1.69%,22.45MiB / 512MiB
2026-09-10T07:41:42Z,ha08-projector,1.37%,31.2MiB / 512MiB
2026-09-10T07:41:42Z,ha08-postgres,3.05%,119.2MiB / 2GiB
2026-09-10T07:41:42Z,ha08-redis,1.64%,23.54MiB / 512MiB
2026-09-10T07:41:42Z,ha08-prometheus,0.33%,102.5MiB / 512MiB
2026-09-10T07:41:42Z,ha08-grafana,0.10%,219.3MiB / 512MiB
2026-09-10T07:41:42Z,ha08-redpanda,1.30%,877.3MiB / 1GiB
2026-09-10T07:41:55Z,ha08-api,20.79%,125.1MiB / 1GiB
2026-09-10T07:41:55Z,ha08-simulator,1.39%,22.46MiB / 512MiB
2026-09-10T07:41:55Z,ha08-projector,0.92%,31.2MiB / 512MiB
2026-09-10T07:41:55Z,ha08-postgres,2.33%,121.3MiB / 2GiB
2026-09-10T07:41:55Z,ha08-redis,1.14%,23.58MiB / 512MiB
2026-09-10T07:41:55Z,ha08-prometheus,0.00%,102.5MiB / 512MiB
2026-09-10T07:41:55Z,ha08-grafana,0.11%,219.3MiB / 512MiB
2026-09-10T07:41:55Z,ha08-redpanda,0.97%,877.3MiB / 1GiB
2026-09-10T07:42:07Z,ha08-api,5.07%,125.1MiB / 1GiB
2026-09-10T07:42:07Z,ha08-simulator,1.46%,22.47MiB / 512MiB
2026-09-10T07:42:07Z,ha08-projector,1.01%,31.2MiB / 512MiB
2026-09-10T07:42:07Z,ha08-postgres,2.77%,123.2MiB / 2GiB
2026-09-10T07:42:07Z,ha08-redis,1.52%,24.03MiB / 512MiB
2026-09-10T07:42:07Z,ha08-prometheus,0.53%,102.5MiB / 512MiB
2026-09-10T07:42:07Z,ha08-grafana,0.04%,219.3MiB / 512MiB
2026-09-10T07:42:07Z,ha08-redpanda,1.26%,879.3MiB / 1GiB
2026-09-10T07:42:20Z,ha08-api,3.68%,125.1MiB / 1GiB
2026-09-10T07:42:20Z,ha08-simulator,1.68%,22.47MiB / 512MiB
2026-09-10T07:42:20Z,ha08-projector,1.16%,31.2MiB / 512MiB
2026-09-10T07:42:20Z,ha08-postgres,3.68%,124.6MiB / 2GiB
2026-09-10T07:42:20Z,ha08-redis,1.20%,24.54MiB / 512MiB
2026-09-10T07:42:20Z,ha08-prometheus,0.02%,102.5MiB / 512MiB
2026-09-10T07:42:20Z,ha08-grafana,0.02%,219.3MiB / 512MiB
2026-09-10T07:42:20Z,ha08-redpanda,1.53%,879.3MiB / 1GiB
2026-09-10T07:42:32Z,ha08-api,3.29%,125.1MiB / 1GiB
2026-09-10T07:42:32Z,ha08-simulator,1.74%,22.48MiB / 512MiB
2026-09-10T07:42:32Z,ha08-projector,1.29%,31.2MiB / 512MiB
