timestamp,name,cpu_perc,mem_usage
2026-09-10T03:08:08Z,ha08-api,5.13%,124.6MiB / 1GiB
2026-09-10T03:08:08Z,ha08-simulator,1.38%,22.31MiB / 512MiB
2026-09-10T03:08:08Z,ha08-projector,1.24%,31.2MiB / 512MiB
2026-09-10T03:08:08Z,ha08-postgres,2.76%,84.24MiB / 2GiB
2026-09-10T03:08:08Z,ha08-redis,0.74%,30.01MiB / 512MiB
2026-09-10T03:08:08Z,ha08-prometheus,3.81%,104.7MiB / 512MiB
2026-09-10T03:08:08Z,ha08-grafana,0.18%,218.8MiB / 512MiB
2026-09-10T03:08:08Z,ha08-redpanda,1.32%,636.8MiB / 1GiB
2026-09-10T03:08:21Z,ha08-api,3.44%,124.9MiB / 1GiB
2026-09-10T03:08:21Z,ha08-simulator,1.36%,22.39MiB / 512MiB
2026-09-10T03:08:21Z,ha08-projector,0.92%,31.2MiB / 512MiB
2026-09-10T03:08:21Z,ha08-postgres,3.16%,92.56MiB / 2GiB
2026-09-10T03:08:21Z,ha08-redis,0.89%,30.01MiB / 512MiB
2026-09-10T03:08:21Z,ha08-prometheus,0.08%,104.8MiB / 512MiB
2026-09-10T03:08:21Z,ha08-grafana,0.10%,218.8MiB / 512MiB
2026-09-10T03:08:21Z,ha08-redpanda,4.96%,637.1MiB / 1GiB
2026-09-10T03:08:33Z,ha08-api,2.46%,124.9MiB / 1GiB
2026-09-10T03:08:33Z,ha08-simulator,1.37%,22.41MiB / 512MiB
2026-09-10T03:08:33Z,ha08-projector,1.12%,31.2MiB / 512MiB
2026-09-10T03:08:33Z,ha08-postgres,2.69%,99.73MiB / 2GiB
2026-09-10T03:08:33Z,ha08-redis,1.48%,30.01MiB / 512MiB
2026-09-10T03:08:33Z,ha08-prometheus,0.20%,104.8MiB / 512MiB
2026-09-10T03:08:33Z,ha08-grafana,0.32%,218.8MiB / 512MiB
2026-09-10T03:08:33Z,ha08-redpanda,1.88%,636.8MiB / 1GiB
2026-09-10T03:08:46Z,ha08-api,3.78%,125MiB / 1GiB
2026-09-10T03:08:46Z,ha08-simulator,1.25%,22.41MiB / 512MiB
2026-09-10T03:08:46Z,ha08-projector,0.86%,31.21MiB / 512MiB
2026-09-10T03:08:46Z,ha08-postgres,2.43%,104.3MiB / 2GiB
2026-09-10T03:08:46Z,ha08-redis,0.97%,30.01MiB / 512MiB
2026-09-10T03:08:46Z,ha08-prometheus,0.05%,104.8MiB / 512MiB
2026-09-10T03:08:46Z,ha08-grafana,5.78%,218.8MiB / 512MiB
2026-09-10T03:08:46Z,ha08-redpanda,1.32%,638.9MiB / 1GiB
2026-09-10T03:08:58Z,ha08-api,4.01%,125MiB / 1GiB
2026-09-10T03:08:58Z,ha08-simulator,1.26%,22.43MiB / 512MiB
2026-09-10T03:08:58Z,ha08-projector,1.39%,31.2MiB / 512MiB
2026-09-10T03:08:58Z,ha08-postgres,2.60%,107.8MiB / 2GiB
2026-09-10T03:08:58Z,ha08-redis,1.24%,30.01MiB / 512MiB
2026-09-10T03:08:58Z,ha08-prometheus,1.05%,104.8MiB / 512MiB
2026-09-10T03:08:58Z,ha08-grafana,0.23%,218.8MiB / 512MiB
2026-09-10T03:08:58Z,ha08-redpanda,1.62%,638.9MiB / 1GiB
2026-09-10T03:09:11Z,ha08-api,21.51%,125MiB / 1GiB
2026-09-10T03:09:11Z,ha08-simulator,1.42%,22.43MiB / 512MiB
2026-09-10T03:09:11Z,ha08-projector,1.07%,31.2MiB / 512MiB
2026-09-10T03:09:11Z,ha08-postgres,2.55%,110.1MiB / 2GiB
2026-09-10T03:09:11Z,ha08-redis,0.72%,30.01MiB / 512MiB
2026-09-10T03:09:11Z,ha08-prometheus,0.08%,101.7MiB / 512MiB
2026-09-10T03:09:11Z,ha08-grafana,0.12%,218.8MiB / 512MiB
2026-09-10T03:09:11Z,ha08-redpanda,4.40%,639MiB / 1GiB
2026-09-10T03:09:23Z,ha08-api,4.21%,125MiB / 1GiB
2026-09-10T03:09:23Z,ha08-simulator,1.30%,22.44MiB / 512MiB
2026-09-10T03:09:23Z,ha08-projector,1.24%,31.2MiB / 512MiB
2026-09-10T03:09:23Z,ha08-postgres,3.74%,113.2MiB / 2GiB
2026-09-10T03:09:23Z,ha08-redis,1.09%,30.01MiB / 512MiB
2026-09-10T03:09:23Z,ha08-prometheus,0.07%,98.21MiB / 512MiB
2026-09-10T03:09:23Z,ha08-grafana,0.02%,218.8MiB / 512MiB
2026-09-10T03:09:23Z,ha08-redpanda,1.95%,638.9MiB / 1GiB
2026-09-10T03:09:36Z,ha08-api,4.13%,125MiB / 1GiB
2026-09-10T03:09:36Z,ha08-simulator,1.16%,22.45MiB / 512MiB
2026-09-10T03:09:36Z,ha08-projector,1.00%,31.2MiB / 512MiB
2026-09-10T03:09:36Z,ha08-postgres,2.91%,115MiB / 2GiB
2026-09-10T03:09:36Z,ha08-redis,0.77%,30.51MiB / 512MiB
2026-09-10T03:09:36Z,ha08-prometheus,0.04%,98.21MiB / 512MiB
2026-09-10T03:09:36Z,ha08-grafana,0.03%,218.8MiB / 512MiB
2026-09-10T03:09:36Z,ha08-redpanda,1.46%,638.9MiB / 1GiB
2026-09-10T03:09:48Z,ha08-api,3.49%,125MiB / 1GiB
2026-09-10T03:09:48Z,ha08-simulator,0.95%,22.46MiB / 512MiB
2026-09-10T03:09:48Z,ha08-projector,1.79%,31.2MiB / 512MiB
2026-09-10T03:09:48Z,ha08-postgres,2.19%,116.7MiB / 2GiB
2026-09-10T03:09:48Z,ha08-redis,0.80%,30.01MiB / 512MiB
2026-09-10T03:09:48Z,ha08-prometheus,0.95%,98.22MiB / 512MiB
2026-09-10T03:09:48Z,ha08-grafana,0.38%,218.8MiB / 512MiB
2026-09-10T03:09:48Z,ha08-redpanda,1.82%,638.9MiB / 1GiB
2026-09-10T03:10:01Z,ha08-api,3.88%,125.1MiB / 1GiB
2026-09-10T03:10:01Z,ha08-simulator,1.68%,22.46MiB / 512MiB
2026-09-10T03:10:01Z,ha08-projector,1.29%,31.2MiB / 512MiB
2026-09-10T03:10:01Z,ha08-postgres,2.70%,118MiB / 2GiB
2026-09-10T03:10:01Z,ha08-redis,0.82%,30.01MiB / 512MiB
2026-09-10T03:10:01Z,ha08-prometheus,0.14%,98.22MiB / 512MiB
2026-09-10T03:10:01Z,ha08-grafana,0.09%,218.8MiB / 512MiB
2026-09-10T03:10:01Z,ha08-redpanda,6.09%,641.8MiB / 1GiB
2026-09-10T03:10:13Z,ha08-api,19.70%,125.1MiB / 1GiB
2026-09-10T03:10:13Z,ha08-simulator,1.19%,22.47MiB / 512MiB
2026-09-10T03:10:13Z,ha08-projector,0.69%,31.21MiB / 512MiB
2026-09-10T03:10:13Z,ha08-postgres,3.77%,119.7MiB / 2GiB
2026-09-10T03:10:13Z,ha08-redis,1.92%,30.01MiB / 512MiB
