timestamp,name,cpu_perc,mem_usage
2026-09-11T01:34:46Z,ha08-api,4.53%,124.6MiB / 1GiB
2026-09-11T01:34:46Z,ha08-simulator,1.66%,22.37MiB / 512MiB
2026-09-11T01:34:46Z,ha08-projector,2.23%,31.18MiB / 512MiB
2026-09-11T01:34:46Z,ha08-postgres,3.77%,89.3MiB / 2GiB
2026-09-11T01:34:46Z,ha08-redis,0.93%,22.18MiB / 512MiB
2026-09-11T01:34:46Z,ha08-prometheus,0.00%,112MiB / 512MiB
2026-09-11T01:34:46Z,ha08-grafana,0.11%,219.9MiB / 512MiB
2026-09-11T01:34:46Z,ha08-redpanda,1.42%,932.2MiB / 1GiB
2026-09-11T01:34:58Z,ha08-api,3.62%,125MiB / 1GiB
2026-09-11T01:34:58Z,ha08-simulator,1.53%,22.41MiB / 512MiB
2026-09-11T01:34:58Z,ha08-projector,1.01%,31.18MiB / 512MiB
2026-09-11T01:34:58Z,ha08-postgres,2.90%,99.01MiB / 2GiB
2026-09-11T01:34:58Z,ha08-redis,1.06%,22.18MiB / 512MiB
2026-09-11T01:34:58Z,ha08-prometheus,0.53%,112.2MiB / 512MiB
2026-09-11T01:34:58Z,ha08-grafana,0.31%,219.9MiB / 512MiB
2026-09-11T01:34:58Z,ha08-redpanda,1.58%,932.2MiB / 1GiB
2026-09-11T01:35:10Z,ha08-api,3.70%,125MiB / 1GiB
2026-09-11T01:35:10Z,ha08-simulator,1.09%,22.43MiB / 512MiB
2026-09-11T01:35:10Z,ha08-projector,1.01%,31.18MiB / 512MiB
2026-09-11T01:35:10Z,ha08-postgres,2.32%,105.8MiB / 2GiB
2026-09-11T01:35:10Z,ha08-redis,2.06%,22.18MiB / 512MiB
2026-09-11T01:35:10Z,ha08-prometheus,0.00%,112.5MiB / 512MiB
2026-09-11T01:35:10Z,ha08-grafana,0.06%,219.9MiB / 512MiB
2026-09-11T01:35:10Z,ha08-redpanda,1.29%,932.2MiB / 1GiB
2026-09-11T01:35:23Z,ha08-api,4.70%,125MiB / 1GiB
2026-09-11T01:35:23Z,ha08-simulator,1.72%,22.43MiB / 512MiB
2026-09-11T01:35:23Z,ha08-projector,1.09%,31.18MiB / 512MiB
2026-09-11T01:35:23Z,ha08-postgres,2.98%,111.6MiB / 2GiB
2026-09-11T01:35:23Z,ha08-redis,2.11%,22.18MiB / 512MiB
2026-09-11T01:35:23Z,ha08-prometheus,0.00%,112.7MiB / 512MiB
2026-09-11T01:35:23Z,ha08-grafana,0.09%,219.9MiB / 512MiB
2026-09-11T01:35:23Z,ha08-redpanda,1.65%,932.2MiB / 1GiB
2026-09-11T01:35:35Z,ha08-api,4.09%,125MiB / 1GiB
2026-09-11T01:35:35Z,ha08-simulator,1.23%,22.09MiB / 512MiB
2026-09-11T01:35:35Z,ha08-projector,1.14%,31.18MiB / 512MiB
2026-09-11T01:35:35Z,ha08-postgres,2.49%,115.4MiB / 2GiB
2026-09-11T01:35:35Z,ha08-redis,2.03%,22.2MiB / 512MiB
2026-09-11T01:35:35Z,ha08-prometheus,0.00%,112.7MiB / 512MiB
2026-09-11T01:35:35Z,ha08-grafana,0.12%,219.9MiB / 512MiB
2026-09-11T01:35:35Z,ha08-redpanda,1.35%,932.2MiB / 1GiB
2026-09-11T01:35:48Z,ha08-api,21.35%,125.3MiB / 1GiB
2026-09-11T01:35:48Z,ha08-simulator,1.06%,22.4MiB / 512MiB
2026-09-11T01:35:48Z,ha08-projector,0.76%,31.18MiB / 512MiB
2026-09-11T01:35:48Z,ha08-postgres,2.15%,118.8MiB / 2GiB
2026-09-11T01:35:48Z,ha08-redis,1.25%,22.18MiB / 512MiB
2026-09-11T01:35:48Z,ha08-prometheus,0.00%,112.7MiB / 512MiB
2026-09-11T01:35:48Z,ha08-grafana,0.46%,219.9MiB / 512MiB
2026-09-11T01:35:48Z,ha08-redpanda,1.01%,932.2MiB / 1GiB
2026-09-11T01:36:00Z,ha08-api,4.35%,125.1MiB / 1GiB
2026-09-11T01:36:00Z,ha08-simulator,1.13%,22.44MiB / 512MiB
2026-09-11T01:36:00Z,ha08-projector,1.14%,31.18MiB / 512MiB
2026-09-11T01:36:00Z,ha08-postgres,2.60%,121.3MiB / 2GiB
2026-09-11T01:36:00Z,ha08-redis,0.79%,22.43MiB / 512MiB
2026-09-11T01:36:00Z,ha08-prometheus,0.00%,112.8MiB / 512MiB
2026-09-11T01:36:00Z,ha08-grafana,0.06%,219.9MiB / 512MiB
2026-09-11T01:36:00Z,ha08-redpanda,1.71%,932.2MiB / 1GiB
2026-09-11T01:36:13Z,ha08-api,4.30%,125.1MiB / 1GiB
2026-09-11T01:36:13Z,ha08-simulator,1.05%,22.46MiB / 512MiB
2026-09-11T01:36:13Z,ha08-projector,0.91%,31.18MiB / 512MiB
2026-09-11T01:36:13Z,ha08-postgres,2.40%,123.6MiB / 2GiB
2026-09-11T01:36:13Z,ha08-redis,1.86%,22.18MiB / 512MiB
2026-09-11T01:36:13Z,ha08-prometheus,0.00%,112.8MiB / 512MiB
2026-09-11T01:36:13Z,ha08-grafana,0.69%,219.9MiB / 512MiB
