timestamp,name,cpu_perc,mem_usage
2026-09-10T04:55:30Z,ha08-api,3.19%,124.6MiB / 1GiB
2026-09-10T04:55:30Z,ha08-simulator,1.07%,22.36MiB / 512MiB
2026-09-10T04:55:30Z,ha08-projector,0.86%,31.18MiB / 512MiB
2026-09-10T04:55:30Z,ha08-postgres,2.49%,86.64MiB / 2GiB
2026-09-10T04:55:30Z,ha08-redis,0.51%,21.58MiB / 512MiB
2026-09-10T04:55:30Z,ha08-prometheus,0.07%,104.7MiB / 512MiB
2026-09-10T04:55:30Z,ha08-grafana,0.08%,219.5MiB / 512MiB
2026-09-10T04:55:30Z,ha08-redpanda,1.91%,808.8MiB / 1GiB
2026-09-10T04:55:43Z,ha08-api,3.61%,124.9MiB / 1GiB
2026-09-10T04:55:43Z,ha08-simulator,1.05%,22.39MiB / 512MiB
2026-09-10T04:55:43Z,ha08-projector,1.21%,31.19MiB / 512MiB
2026-09-10T04:55:43Z,ha08-postgres,2.99%,95.07MiB / 2GiB
2026-09-10T04:55:43Z,ha08-redis,1.35%,21.58MiB / 512MiB
2026-09-10T04:55:43Z,ha08-prometheus,0.00%,104.7MiB / 512MiB
2026-09-10T04:55:43Z,ha08-grafana,2.06%,219.5MiB / 512MiB
2026-09-10T04:55:43Z,ha08-redpanda,1.37%,808.8MiB / 1GiB
2026-09-10T04:55:55Z,ha08-api,4.40%,125MiB / 1GiB
2026-09-10T04:55:55Z,ha08-simulator,1.52%,22.4MiB / 512MiB
2026-09-10T04:55:55Z,ha08-projector,0.92%,31.19MiB / 512MiB
2026-09-10T04:55:55Z,ha08-postgres,2.26%,101MiB / 2GiB
2026-09-10T04:55:55Z,ha08-redis,1.53%,21.58MiB / 512MiB
2026-09-10T04:55:55Z,ha08-prometheus,0.00%,104.7MiB / 512MiB
2026-09-10T04:55:55Z,ha08-grafana,0.04%,219.5MiB / 512MiB
2026-09-10T04:55:55Z,ha08-redpanda,1.81%,808.8MiB / 1GiB
2026-09-10T04:56:07Z,ha08-api,3.93%,125MiB / 1GiB
2026-09-10T04:56:07Z,ha08-simulator,1.09%,22.41MiB / 512MiB
2026-09-10T04:56:07Z,ha08-projector,0.88%,31.19MiB / 512MiB
2026-09-10T04:56:07Z,ha08-postgres,1.91%,106.2MiB / 2GiB
2026-09-10T04:56:07Z,ha08-redis,1.94%,21.58MiB / 512MiB
2026-09-10T04:56:07Z,ha08-prometheus,0.00%,104.7MiB / 512MiB
2026-09-10T04:56:07Z,ha08-grafana,0.23%,219.5MiB / 512MiB
2026-09-10T04:56:07Z,ha08-redpanda,6.85%,809.6MiB / 1GiB
2026-09-10T04:56:20Z,ha08-api,4.59%,125MiB / 1GiB
2026-09-10T04:56:20Z,ha08-simulator,1.06%,22.42MiB / 512MiB
2026-09-10T04:56:20Z,ha08-projector,0.90%,31.19MiB / 512MiB
2026-09-10T04:56:20Z,ha08-postgres,2.30%,110.1MiB / 2GiB
2026-09-10T04:56:20Z,ha08-redis,0.89%,21.58MiB / 512MiB
2026-09-10T04:56:20Z,ha08-prometheus,0.04%,104.7MiB / 512MiB
2026-09-10T04:56:20Z,ha08-grafana,0.01%,219.5MiB / 512MiB
2026-09-10T04:56:20Z,ha08-redpanda,1.53%,810.8MiB / 1GiB
2026-09-10T04:56:33Z,ha08-api,20.64%,125MiB / 1GiB
2026-09-10T04:56:33Z,ha08-simulator,1.11%,22.43MiB / 512MiB
2026-09-10T04:56:33Z,ha08-projector,0.78%,31.19MiB / 512MiB
2026-09-10T04:56:33Z,ha08-postgres,2.05%,112.6MiB / 2GiB
2026-09-10T04:56:33Z,ha08-redis,2.04%,21.58MiB / 512MiB
2026-09-10T04:56:33Z,ha08-prometheus,0.00%,104.7MiB / 512MiB
2026-09-10T04:56:33Z,ha08-grafana,0.01%,219.5MiB / 512MiB
2026-09-10T04:56:33Z,ha08-redpanda,0.98%,810.8MiB / 1GiB
2026-09-10T04:56:45Z,ha08-api,2.41%,125.3MiB / 1GiB
2026-09-10T04:56:45Z,ha08-simulator,1.12%,22.44MiB / 512MiB
2026-09-10T04:56:45Z,ha08-projector,1.64%,31.19MiB / 512MiB
2026-09-10T04:56:45Z,ha08-postgres,3.51%,114.8MiB / 2GiB
2026-09-10T04:56:45Z,ha08-redis,1.16%,21.83MiB / 512MiB
2026-09-10T04:56:45Z,ha08-prometheus,0.23%,104.7MiB / 512MiB
2026-09-10T04:56:45Z,ha08-grafana,1.08%,219.5MiB / 512MiB
2026-09-10T04:56:45Z,ha08-redpanda,1.21%,810.8MiB / 1GiB
2026-09-10T04:56:57Z,ha08-api,4.20%,125.3MiB / 1GiB
2026-09-10T04:56:57Z,ha08-simulator,1.69%,22.45MiB / 512MiB
2026-09-10T04:56:57Z,ha08-projector,0.77%,31.18MiB / 512MiB
2026-09-10T04:56:57Z,ha08-postgres,2.39%,117MiB / 2GiB
2026-09-10T04:56:57Z,ha08-redis,1.09%,21.59MiB / 512MiB
2026-09-10T04:56:57Z,ha08-prometheus,0.00%,104.7MiB / 512MiB
2026-09-10T04:56:57Z,ha08-grafana,0.09%,219.5MiB / 512MiB
2026-09-10T04:56:57Z,ha08-redpanda,1.64%,810.8MiB / 1GiB
2026-09-10T04:57:10Z,ha08-api,3.56%,125MiB / 1GiB
2026-09-10T04:57:10Z,ha08-simulator,1.17%,22.45MiB / 512MiB
2026-09-10T04:57:10Z,ha08-projector,1.08%,31.19MiB / 512MiB
2026-09-10T04:57:10Z,ha08-postgres,3.66%,118.8MiB / 2GiB
2026-09-10T04:57:10Z,ha08-redis,0.91%,21.83MiB / 512MiB
2026-09-10T04:57:10Z,ha08-prometheus,0.00%,104.7MiB / 512MiB
2026-09-10T04:57:10Z,ha08-grafana,0.02%,219.5MiB / 512MiB
2026-09-10T04:57:10Z,ha08-redpanda,1.46%,810.8MiB / 1GiB
2026-09-10T04:57:23Z,ha08-api,3.42%,125MiB / 1GiB
2026-09-10T04:57:23Z,ha08-simulator,1.22%,22.47MiB / 512MiB
2026-09-10T04:57:23Z,ha08-projector,0.83%,31.19MiB / 512MiB
2026-09-10T04:57:23Z,ha08-postgres,2.68%,120.3MiB / 2GiB
2026-09-10T04:57:23Z,ha08-redis,1.84%,21.59MiB / 512MiB
2026-09-10T04:57:23Z,ha08-prometheus,0.00%,104.7MiB / 512MiB
2026-09-10T04:57:23Z,ha08-grafana,0.29%,219.5MiB / 512MiB
2026-09-10T04:57:23Z,ha08-redpanda,1.31%,810.8MiB / 1GiB
2026-09-10T04:57:35Z,ha08-api,21.54%,125.1MiB / 1GiB
2026-09-10T04:57:35Z,ha08-simulator,1.33%,22.48MiB / 512MiB
2026-09-10T04:57:35Z,ha08-projector,0.61%,31.19MiB / 512MiB
2026-09-10T04:57:35Z,ha08-postgres,4.31%,121.8MiB / 2GiB
2026-09-10T04:57:35Z,ha08-redis,1.00%,21.59MiB / 512MiB
2026-09-10T04:57:35Z,ha08-prometheus,2.55%,104.7MiB / 512MiB
2026-09-10T04:57:35Z,ha08-grafana,0.04%,219.5MiB / 512MiB
2026-09-10T04:57:35Z,ha08-redpanda,1.23%,812.8MiB / 1GiB
2026-09-10T04:57:47Z,ha08-api,3.83%,125.1MiB / 1GiB
2026-09-10T04:57:47Z,ha08-simulator,1.58%,22.48MiB / 512MiB
2026-09-10T04:57:47Z,ha08-projector,1.11%,31.43MiB / 512MiB
2026-09-10T04:57:47Z,ha08-postgres,2.93%,123.5MiB / 2GiB
2026-09-10T04:57:47Z,ha08-redis,2.56%,21.59MiB / 512MiB
2026-09-10T04:57:47Z,ha08-prometheus,0.00%,104.7MiB / 512MiB
2026-09-10T04:57:47Z,ha08-grafana,0.09%,219.5MiB / 512MiB
2026-09-10T04:57:47Z,ha08-redpanda,1.30%,812.8MiB / 1GiB
2026-09-10T04:58:00Z,ha08-api,2.86%,125.1MiB / 1GiB
2026-09-10T04:58:00Z,ha08-simulator,1.18%,22.49MiB / 512MiB
2026-09-10T04:58:00Z,ha08-projector,0.89%,31.19MiB / 512MiB
2026-09-10T04:58:00Z,ha08-postgres,4.23%,124.7MiB / 2GiB
2026-09-10T04:58:00Z,ha08-redis,1.06%,21.58MiB / 512MiB
2026-09-10T04:58:00Z,ha08-prometheus,0.00%,104.7MiB / 512MiB
2026-09-10T04:58:00Z,ha08-grafana,0.05%,219.5MiB / 512MiB
2026-09-10T04:58:00Z,ha08-redpanda,1.29%,812.8MiB / 1GiB
2026-09-10T04:58:13Z,ha08-api,17.77%,125.1MiB / 1GiB
2026-09-10T04:58:13Z,ha08-simulator,0.99%,22.5MiB / 512MiB
2026-09-10T04:58:13Z,ha08-projector,0.87%,31.18MiB / 512MiB
2026-09-10T04:58:13Z,ha08-postgres,1.90%,126.1MiB / 2GiB
2026-09-10T04:58:13Z,ha08-redis,0.86%,21.58MiB / 512MiB
2026-09-10T04:58:13Z,ha08-prometheus,0.00%,104.7MiB / 512MiB
2026-09-10T04:58:13Z,ha08-grafana,0.03%,219.5MiB / 512MiB
2026-09-10T04:58:13Z,ha08-redpanda,1.01%,812.8MiB / 1GiB
2026-09-10T04:58:25Z,ha08-api,3.65%,125.4MiB / 1GiB
2026-09-10T04:58:25Z,ha08-simulator,1.70%,22.51MiB / 512MiB
2026-09-10T04:58:25Z,ha08-projector,1.31%,31.18MiB / 512MiB
2026-09-10T04:58:25Z,ha08-postgres,2.98%,127.4MiB / 2GiB
2026-09-10T04:58:25Z,ha08-redis,1.32%,21.83MiB / 512MiB
2026-09-10T04:58:25Z,ha08-prometheus,0.00%,104.7MiB / 512MiB
2026-09-10T04:58:25Z,ha08-grafana,0.06%,219.5MiB / 512MiB
2026-09-10T04:58:25Z,ha08-redpanda,1.80%,812.8MiB / 1GiB
2026-09-10T04:58:37Z,ha08-api,20.23%,125.1MiB / 1GiB
2026-09-10T04:58:37Z,ha08-simulator,1.34%,22.52MiB / 512MiB
2026-09-10T04:58:37Z,ha08-projector,0.83%,31.19MiB / 512MiB
2026-09-10T04:58:37Z,ha08-postgres,2.37%,128.6MiB / 2GiB
2026-09-10T04:58:37Z,ha08-redis,1.28%,21.58MiB / 512MiB
2026-09-10T04:58:37Z,ha08-prometheus,0.00%,104.7MiB / 512MiB
2026-09-10T04:58:37Z,ha08-grafana,0.08%,219.5MiB / 512MiB
2026-09-10T04:58:37Z,ha08-redpanda,1.18%,812.8MiB / 1GiB
2026-09-10T04:58:50Z,ha08-api,3.82%,125.2MiB / 1GiB
2026-09-10T04:58:50Z,ha08-simulator,1.46%,22.52MiB / 512MiB
2026-09-10T04:58:50Z,ha08-projector,1.03%,31.19MiB / 512MiB
2026-09-10T04:58:50Z,ha08-postgres,2.46%,130.1MiB / 2GiB
2026-09-10T04:58:50Z,ha08-redis,1.03%,21.58MiB / 512MiB
2026-09-10T04:58:50Z,ha08-prometheus,0.02%,104.7MiB / 512MiB
2026-09-10T04:58:50Z,ha08-grafana,0.03%,219.5MiB / 512MiB
2026-09-10T04:58:50Z,ha08-redpanda,1.50%,814.8MiB / 1GiB
2026-09-10T04:59:03Z,ha08-api,4.20%,125.2MiB / 1GiB
2026-09-10T04:59:03Z,ha08-simulator,1.36%,22.53MiB / 512MiB
2026-09-10T04:59:03Z,ha08-projector,0.94%,31.19MiB / 512MiB
2026-09-10T04:59:03Z,ha08-postgres,2.40%,130.9MiB / 2GiB
2026-09-10T04:59:03Z,ha08-redis,0.92%,21.58MiB / 512MiB
2026-09-10T04:59:03Z,ha08-prometheus,0.00%,104.7MiB / 512MiB
2026-09-10T04:59:03Z,ha08-grafana,0.06%,219.5MiB / 512MiB
2026-09-10T04:59:03Z,ha08-redpanda,1.11%,814.8MiB / 1GiB
2026-09-10T04:59:15Z,ha08-api,12.14%,125.2MiB / 1GiB
2026-09-10T04:59:15Z,ha08-simulator,1.23%,22.54MiB / 512MiB
2026-09-10T04:59:15Z,ha08-projector,1.17%,31.19MiB / 512MiB
2026-09-10T04:59:15Z,ha08-postgres,1.71%,132.1MiB / 2GiB
2026-09-10T04:59:15Z,ha08-redis,0.71%,21.58MiB / 512MiB
2026-09-10T04:59:15Z,ha08-prometheus,0.00%,104.7MiB / 512MiB
2026-09-10T04:59:15Z,ha08-grafana,0.05%,219.5MiB / 512MiB
2026-09-10T04:59:15Z,ha08-redpanda,0.89%,814.8MiB / 1GiB
2026-09-10T04:59:27Z,ha08-api,4.20%,125.2MiB / 1GiB
2026-09-10T04:59:27Z,ha08-simulator,1.48%,22.55MiB / 512MiB
2026-09-10T04:59:27Z,ha08-projector,1.08%,31.18MiB / 512MiB
2026-09-10T04:59:27Z,ha08-postgres,2.51%,134.2MiB / 2GiB
2026-09-10T04:59:27Z,ha08-redis,1.63%,22.08MiB / 512MiB
