timestamp,name,cpu_perc,mem_usage
2026-09-11T04:50:56Z,ha08-api,21.72%,124.6MiB / 1GiB
2026-09-11T04:50:56Z,ha08-simulator,1.01%,22.36MiB / 512MiB
2026-09-11T04:50:56Z,ha08-projector,0.83%,31.2MiB / 512MiB
2026-09-11T04:50:56Z,ha08-postgres,2.81%,93.51MiB / 2GiB
2026-09-11T04:50:56Z,ha08-redis,1.32%,22.68MiB / 512MiB
2026-09-11T04:50:56Z,ha08-prometheus,0.00%,118.3MiB / 512MiB
2026-09-11T04:50:56Z,ha08-grafana,0.30%,227.9MiB / 512MiB
2026-09-11T04:50:56Z,ha08-redpanda,1.41%,935.5MiB / 1GiB
2026-09-11T04:51:09Z,ha08-api,2.06%,125.2MiB / 1GiB
2026-09-11T04:51:09Z,ha08-simulator,1.04%,22.41MiB / 512MiB
2026-09-11T04:51:09Z,ha08-projector,0.92%,31.2MiB / 512MiB
2026-09-11T04:51:09Z,ha08-postgres,4.42%,104.3MiB / 2GiB
2026-09-11T04:51:09Z,ha08-redis,0.68%,23.1MiB / 512MiB
2026-09-11T04:51:09Z,ha08-prometheus,0.07%,118.3MiB / 512MiB
2026-09-11T04:51:09Z,ha08-grafana,0.03%,227.9MiB / 512MiB
2026-09-11T04:51:09Z,ha08-redpanda,0.86%,935.5MiB / 1GiB
2026-09-11T04:51:21Z,ha08-api,19.83%,125.2MiB / 1GiB
2026-09-11T04:51:21Z,ha08-simulator,0.94%,22.43MiB / 512MiB
2026-09-11T04:51:21Z,ha08-projector,1.01%,31.2MiB / 512MiB
2026-09-11T04:51:21Z,ha08-postgres,2.04%,112.1MiB / 2GiB
2026-09-11T04:51:21Z,ha08-redis,0.94%,23.7MiB / 512MiB
2026-09-11T04:51:21Z,ha08-prometheus,0.00%,118.3MiB / 512MiB
2026-09-11T04:51:21Z,ha08-grafana,0.01%,227.9MiB / 512MiB
2026-09-11T04:51:21Z,ha08-redpanda,1.39%,935.5MiB / 1GiB
2026-09-11T04:51:34Z,ha08-api,4.22%,125MiB / 1GiB
2026-09-11T04:51:34Z,ha08-simulator,1.69%,22.44MiB / 512MiB
2026-09-11T04:51:34Z,ha08-projector,1.06%,31.2MiB / 512MiB
2026-09-11T04:51:34Z,ha08-postgres,2.74%,118.3MiB / 2GiB
2026-09-11T04:51:34Z,ha08-redis,2.12%,24.37MiB / 512MiB
2026-09-11T04:51:34Z,ha08-prometheus,0.03%,118.3MiB / 512MiB
2026-09-11T04:51:34Z,ha08-grafana,0.04%,227.9MiB / 512MiB
2026-09-11T04:51:34Z,ha08-redpanda,1.38%,935.5MiB / 1GiB
2026-09-11T04:51:46Z,ha08-api,3.89%,125.3MiB / 1GiB
2026-09-11T04:51:46Z,ha08-simulator,1.50%,22.45MiB / 512MiB
2026-09-11T04:51:46Z,ha08-projector,0.95%,31.2MiB / 512MiB
2026-09-11T04:51:46Z,ha08-postgres,3.14%,121.9MiB / 2GiB
2026-09-11T04:51:46Z,ha08-redis,1.34%,25.27MiB / 512MiB
2026-09-11T04:51:46Z,ha08-prometheus,0.43%,118.3MiB / 512MiB
2026-09-11T04:51:46Z,ha08-grafana,0.04%,227.9MiB / 512MiB
2026-09-11T04:51:46Z,ha08-redpanda,1.37%,935.5MiB / 1GiB
2026-09-11T04:51:59Z,ha08-api,3.52%,125.1MiB / 1GiB
2026-09-11T04:51:59Z,ha08-simulator,1.50%,22.45MiB / 512MiB
2026-09-11T04:51:59Z,ha08-projector,0.89%,31.2MiB / 512MiB
2026-09-11T04:51:59Z,ha08-postgres,2.51%,125MiB / 2GiB
2026-09-11T04:51:59Z,ha08-redis,1.75%,25.68MiB / 512MiB
2026-09-11T04:51:59Z,ha08-prometheus,0.00%,118.3MiB / 512MiB
2026-09-11T04:51:59Z,ha08-grafana,0.11%,227.9MiB / 512MiB
2026-09-11T04:51:59Z,ha08-redpanda,1.40%,935.5MiB / 1GiB
2026-09-11T04:52:12Z,ha08-api,3.67%,125.1MiB / 1GiB
2026-09-11T04:52:12Z,ha08-simulator,1.10%,22.47MiB / 512MiB
2026-09-11T04:52:12Z,ha08-projector,0.93%,31.2MiB / 512MiB
2026-09-11T04:52:12Z,ha08-postgres,2.34%,127.5MiB / 2GiB
2026-09-11T04:52:12Z,ha08-redis,0.91%,26.28MiB / 512MiB
2026-09-11T04:52:12Z,ha08-prometheus,0.00%,118.3MiB / 512MiB
2026-09-11T04:52:12Z,ha08-grafana,0.05%,227.9MiB / 512MiB
2026-09-11T04:52:12Z,ha08-redpanda,1.30%,935.5MiB / 1GiB
2026-09-11T04:52:24Z,ha08-api,20.52%,137.9MiB / 1GiB
2026-09-11T04:52:24Z,ha08-simulator,1.29%,22.47MiB / 512MiB
2026-09-11T04:52:24Z,ha08-projector,1.04%,31.2MiB / 512MiB
2026-09-11T04:52:24Z,ha08-postgres,2.53%,129.7MiB / 2GiB
2026-09-11T04:52:24Z,ha08-redis,2.07%,26.94MiB / 512MiB
2026-09-11T04:52:24Z,ha08-prometheus,0.02%,118.3MiB / 512MiB
2026-09-11T04:52:24Z,ha08-grafana,0.06%,227.9MiB / 512MiB
2026-09-11T04:52:24Z,ha08-redpanda,1.14%,935.5MiB / 1GiB
2026-09-11T04:52:36Z,ha08-api,3.79%,125.1MiB / 1GiB
2026-09-11T04:52:36Z,ha08-simulator,1.87%,22.48MiB / 512MiB
2026-09-11T04:52:36Z,ha08-projector,1.15%,31.2MiB / 512MiB
2026-09-11T04:52:36Z,ha08-postgres,2.64%,131.7MiB / 2GiB
2026-09-11T04:52:36Z,ha08-redis,0.96%,27.61MiB / 512MiB
2026-09-11T04:52:36Z,ha08-prometheus,0.00%,118.3MiB / 512MiB
2026-09-11T04:52:36Z,ha08-grafana,0.03%,227.9MiB / 512MiB
2026-09-11T04:52:36Z,ha08-redpanda,1.48%,935.5MiB / 1GiB
2026-09-11T04:52:49Z,ha08-api,3.07%,125.1MiB / 1GiB
2026-09-11T04:52:49Z,ha08-simulator,0.79%,22.49MiB / 512MiB
2026-09-11T04:52:49Z,ha08-projector,0.70%,31.2MiB / 512MiB
2026-09-11T04:52:49Z,ha08-postgres,2.78%,133.5MiB / 2GiB
2026-09-11T04:52:49Z,ha08-redis,1.94%,28.24MiB / 512MiB
2026-09-11T04:52:49Z,ha08-prometheus,0.00%,118.3MiB / 512MiB
2026-09-11T04:52:49Z,ha08-grafana,0.07%,227.9MiB / 512MiB
2026-09-11T04:52:49Z,ha08-redpanda,0.81%,935.5MiB / 1GiB
2026-09-11T04:53:02Z,ha08-api,22.42%,125.2MiB / 1GiB
2026-09-11T04:53:02Z,ha08-simulator,1.00%,22.5MiB / 512MiB
2026-09-11T04:53:02Z,ha08-projector,0.69%,31.2MiB / 512MiB
2026-09-11T04:53:02Z,ha08-postgres,1.70%,135.1MiB / 2GiB
2026-09-11T04:53:02Z,ha08-redis,1.04%,28.79MiB / 512MiB
2026-09-11T04:53:02Z,ha08-prometheus,0.00%,118.3MiB / 512MiB
2026-09-11T04:53:02Z,ha08-grafana,0.03%,227.9MiB / 512MiB
2026-09-11T04:53:02Z,ha08-redpanda,6.89%,935.5MiB / 1GiB
2026-09-11T04:53:14Z,ha08-api,3.54%,125.4MiB / 1GiB
2026-09-11T04:53:14Z,ha08-simulator,1.13%,22.51MiB / 512MiB
2026-09-11T04:53:14Z,ha08-projector,0.86%,31.2MiB / 512MiB
2026-09-11T04:53:14Z,ha08-postgres,3.45%,136.7MiB / 2GiB
2026-09-11T04:53:14Z,ha08-redis,0.97%,29.41MiB / 512MiB
2026-09-11T04:53:14Z,ha08-prometheus,0.12%,118.3MiB / 512MiB
2026-09-11T04:53:14Z,ha08-grafana,0.20%,227.9MiB / 512MiB
2026-09-11T04:53:14Z,ha08-redpanda,1.57%,935.5MiB / 1GiB
2026-09-11T04:53:26Z,ha08-api,3.07%,125.2MiB / 1GiB
2026-09-11T04:53:26Z,ha08-simulator,1.68%,22.52MiB / 512MiB
2026-09-11T04:53:26Z,ha08-projector,0.85%,31.2MiB / 512MiB
2026-09-11T04:53:26Z,ha08-postgres,3.25%,139.2MiB / 2GiB
2026-09-11T04:53:26Z,ha08-redis,0.88%,29.94MiB / 512MiB
2026-09-11T04:53:26Z,ha08-prometheus,0.00%,118.3MiB / 512MiB
2026-09-11T04:53:26Z,ha08-grafana,0.10%,227.9MiB / 512MiB
2026-09-11T04:53:26Z,ha08-redpanda,1.33%,935.5MiB / 1GiB
2026-09-11T04:53:39Z,ha08-api,3.71%,125.2MiB / 1GiB
2026-09-11T04:53:39Z,ha08-simulator,1.88%,22.52MiB / 512MiB
2026-09-11T04:53:39Z,ha08-projector,1.15%,31.2MiB / 512MiB
2026-09-11T04:53:39Z,ha08-postgres,2.41%,140.3MiB / 2GiB
2026-09-11T04:53:39Z,ha08-redis,0.78%,30.43MiB / 512MiB
2026-09-11T04:53:39Z,ha08-prometheus,0.06%,118.3MiB / 512MiB
2026-09-11T04:53:39Z,ha08-grafana,0.03%,227.9MiB / 512MiB
2026-09-11T04:53:39Z,ha08-redpanda,1.19%,935.5MiB / 1GiB
2026-09-11T04:53:52Z,ha08-api,3.12%,125.2MiB / 1GiB
2026-09-11T04:53:52Z,ha08-simulator,0.90%,22.53MiB / 512MiB
2026-09-11T04:53:52Z,ha08-projector,1.20%,31.2MiB / 512MiB
2026-09-11T04:53:52Z,ha08-postgres,3.64%,141.7MiB / 2GiB
2026-09-11T04:53:52Z,ha08-redis,0.96%,31.06MiB / 512MiB
2026-09-11T04:53:52Z,ha08-prometheus,0.00%,118.3MiB / 512MiB
2026-09-11T04:53:52Z,ha08-grafana,0.04%,227.9MiB / 512MiB
2026-09-11T04:53:52Z,ha08-redpanda,5.05%,935.5MiB / 1GiB
