timestamp,name,cpu_perc,mem_usage
2026-09-10T03:35:08Z,ha08-api,2.48%,124.6MiB / 1GiB
2026-09-10T03:35:08Z,ha08-simulator,0.81%,22.35MiB / 512MiB
2026-09-10T03:35:08Z,ha08-projector,0.63%,31.21MiB / 512MiB
2026-09-10T03:35:08Z,ha08-postgres,3.08%,87.63MiB / 2GiB
2026-09-10T03:35:08Z,ha08-redis,2.04%,29.89MiB / 512MiB
2026-09-10T03:35:08Z,ha08-prometheus,0.00%,100.3MiB / 512MiB
2026-09-10T03:35:08Z,ha08-grafana,0.18%,219.1MiB / 512MiB
2026-09-10T03:35:08Z,ha08-redpanda,0.92%,680MiB / 1GiB
2026-09-10T03:35:20Z,ha08-api,3.64%,124.9MiB / 1GiB
2026-09-10T03:35:20Z,ha08-simulator,1.46%,22.39MiB / 512MiB
2026-09-10T03:35:20Z,ha08-projector,1.03%,31.21MiB / 512MiB
2026-09-10T03:35:20Z,ha08-postgres,3.03%,103.2MiB / 2GiB
2026-09-10T03:35:20Z,ha08-redis,0.86%,29.65MiB / 512MiB
2026-09-10T03:35:20Z,ha08-prometheus,0.00%,100.3MiB / 512MiB
2026-09-10T03:35:20Z,ha08-grafana,0.03%,219.1MiB / 512MiB
2026-09-10T03:35:20Z,ha08-redpanda,1.23%,680.3MiB / 1GiB
2026-09-10T03:35:32Z,ha08-api,20.47%,125MiB / 1GiB
2026-09-10T03:35:32Z,ha08-simulator,1.04%,22.41MiB / 512MiB
2026-09-10T03:35:32Z,ha08-projector,0.83%,31.21MiB / 512MiB
2026-09-10T03:35:32Z,ha08-postgres,2.75%,110.2MiB / 2GiB
2026-09-10T03:35:32Z,ha08-redis,0.57%,29.64MiB / 512MiB
2026-09-10T03:35:32Z,ha08-prometheus,0.00%,100.3MiB / 512MiB
2026-09-10T03:35:32Z,ha08-grafana,0.13%,219.1MiB / 512MiB
2026-09-10T03:35:32Z,ha08-redpanda,5.23%,680.2MiB / 1GiB
2026-09-10T03:35:45Z,ha08-api,4.02%,124.9MiB / 1GiB
2026-09-10T03:35:45Z,ha08-simulator,1.76%,22.41MiB / 512MiB
2026-09-10T03:35:45Z,ha08-projector,1.05%,31.21MiB / 512MiB
2026-09-10T03:35:45Z,ha08-postgres,3.41%,115.7MiB / 2GiB
2026-09-10T03:35:45Z,ha08-redis,1.17%,29.89MiB / 512MiB
2026-09-10T03:35:45Z,ha08-prometheus,0.03%,100.4MiB / 512MiB
2026-09-10T03:35:45Z,ha08-grafana,0.03%,219.1MiB / 512MiB
2026-09-10T03:35:45Z,ha08-redpanda,1.52%,680.2MiB / 1GiB
2026-09-10T03:35:58Z,ha08-api,3.83%,125MiB / 1GiB
2026-09-10T03:35:58Z,ha08-simulator,1.57%,22.43MiB / 512MiB
2026-09-10T03:35:58Z,ha08-projector,1.09%,31.2MiB / 512MiB
2026-09-10T03:35:58Z,ha08-postgres,3.09%,120.3MiB / 2GiB
2026-09-10T03:35:58Z,ha08-redis,0.92%,29.64MiB / 512MiB
2026-09-10T03:35:58Z,ha08-prometheus,0.00%,100.4MiB / 512MiB
2026-09-10T03:35:58Z,ha08-grafana,0.36%,219.1MiB / 512MiB
2026-09-10T03:35:58Z,ha08-redpanda,2.11%,680.2MiB / 1GiB
2026-09-10T03:36:10Z,ha08-api,7.17%,125MiB / 1GiB
2026-09-10T03:36:10Z,ha08-simulator,1.07%,22.33MiB / 512MiB
2026-09-10T03:36:10Z,ha08-projector,0.83%,31.2MiB / 512MiB
2026-09-10T03:36:10Z,ha08-postgres,3.02%,123.6MiB / 2GiB
2026-09-10T03:36:10Z,ha08-redis,0.88%,29.65MiB / 512MiB
2026-09-10T03:36:10Z,ha08-prometheus,0.00%,100.4MiB / 512MiB
2026-09-10T03:36:10Z,ha08-grafana,0.01%,219.1MiB / 512MiB
2026-09-10T03:36:10Z,ha08-redpanda,1.43%,680.2MiB / 1GiB
2026-09-10T03:36:23Z,ha08-api,4.13%,125MiB / 1GiB
2026-09-10T03:36:23Z,ha08-simulator,1.55%,22.42MiB / 512MiB
2026-09-10T03:36:23Z,ha08-projector,0.99%,31.2MiB / 512MiB
2026-09-10T03:36:23Z,ha08-postgres,3.07%,128.2MiB / 2GiB
2026-09-10T03:36:23Z,ha08-redis,0.69%,29.64MiB / 512MiB
2026-09-10T03:36:23Z,ha08-prometheus,0.00%,100.4MiB / 512MiB
2026-09-10T03:36:23Z,ha08-grafana,0.03%,219.1MiB / 512MiB
2026-09-10T03:36:23Z,ha08-redpanda,6.04%,680.5MiB / 1GiB
2026-09-10T03:36:35Z,ha08-api,20.25%,125MiB / 1GiB
2026-09-10T03:36:35Z,ha08-simulator,1.24%,22.45MiB / 512MiB
2026-09-10T03:36:35Z,ha08-projector,0.93%,31.21MiB / 512MiB
2026-09-10T03:36:35Z,ha08-postgres,2.89%,132.9MiB / 2GiB
2026-09-10T03:36:35Z,ha08-redis,0.88%,29.64MiB / 512MiB
2026-09-10T03:36:35Z,ha08-prometheus,0.02%,100.4MiB / 512MiB
2026-09-10T03:36:35Z,ha08-grafana,0.05%,219.1MiB / 512MiB
2026-09-10T03:36:35Z,ha08-redpanda,1.76%,682.5MiB / 1GiB
2026-09-10T03:36:48Z,ha08-api,3.75%,125MiB / 1GiB
2026-09-10T03:36:48Z,ha08-simulator,1.38%,22.45MiB / 512MiB
2026-09-10T03:36:48Z,ha08-projector,1.07%,31.2MiB / 512MiB
2026-09-10T03:36:48Z,ha08-postgres,4.83%,136.7MiB / 2GiB
2026-09-10T03:36:48Z,ha08-redis,0.73%,29.89MiB / 512MiB
2026-09-10T03:36:48Z,ha08-prometheus,0.00%,100.4MiB / 512MiB
2026-09-10T03:36:48Z,ha08-grafana,0.32%,219.1MiB / 512MiB
2026-09-10T03:36:48Z,ha08-redpanda,1.76%,682.5MiB / 1GiB
2026-09-10T03:37:01Z,ha08-api,2.75%,125.1MiB / 1GiB
2026-09-10T03:37:01Z,ha08-simulator,1.48%,22.47MiB / 512MiB
2026-09-10T03:37:01Z,ha08-projector,1.25%,31.21MiB / 512MiB
2026-09-10T03:37:01Z,ha08-postgres,3.28%,139.5MiB / 2GiB
2026-09-10T03:37:01Z,ha08-redis,0.74%,29.68MiB / 512MiB
2026-09-10T03:37:01Z,ha08-prometheus,0.00%,100.4MiB / 512MiB
2026-09-10T03:37:01Z,ha08-grafana,0.04%,219.1MiB / 512MiB
2026-09-10T03:37:01Z,ha08-redpanda,1.40%,682.5MiB / 1GiB
2026-09-10T03:37:13Z,ha08-api,2.82%,125.1MiB / 1GiB
2026-09-10T03:37:13Z,ha08-simulator,1.04%,22.47MiB / 512MiB
2026-09-10T03:37:13Z,ha08-projector,0.79%,31.21MiB / 512MiB
2026-09-10T03:37:13Z,ha08-postgres,3.73%,142.4MiB / 2GiB
2026-09-10T03:37:13Z,ha08-redis,0.90%,29.21MiB / 512MiB
2026-09-10T03:37:13Z,ha08-prometheus,0.00%,100.4MiB / 512MiB
2026-09-10T03:37:13Z,ha08-grafana,0.03%,219.1MiB / 512MiB
2026-09-10T03:37:13Z,ha08-redpanda,2.19%,682.5MiB / 1GiB
2026-09-10T03:37:25Z,ha08-api,3.69%,125.1MiB / 1GiB
2026-09-10T03:37:25Z,ha08-simulator,2.01%,22.48MiB / 512MiB
2026-09-10T03:37:25Z,ha08-projector,0.74%,31.21MiB / 512MiB
2026-09-10T03:37:25Z,ha08-postgres,3.31%,145.9MiB / 2GiB
2026-09-10T03:37:25Z,ha08-redis,1.50%,29.61MiB / 512MiB
2026-09-10T03:37:25Z,ha08-prometheus,0.07%,100.4MiB / 512MiB
2026-09-10T03:37:25Z,ha08-grafana,0.07%,219.1MiB / 512MiB
2026-09-10T03:37:25Z,ha08-redpanda,1.49%,682.5MiB / 1GiB
2026-09-10T03:37:38Z,ha08-api,19.75%,125.1MiB / 1GiB
2026-09-10T03:37:38Z,ha08-simulator,1.18%,22.49MiB / 512MiB
2026-09-10T03:37:38Z,ha08-projector,1.02%,31.21MiB / 512MiB
2026-09-10T03:37:38Z,ha08-postgres,2.75%,148.8MiB / 2GiB
2026-09-10T03:37:38Z,ha08-redis,0.69%,29.09MiB / 512MiB
2026-09-10T03:37:38Z,ha08-prometheus,0.00%,100.4MiB / 512MiB
2026-09-10T03:37:38Z,ha08-grafana,0.64%,219.1MiB / 512MiB
2026-09-10T03:37:38Z,ha08-redpanda,1.04%,682.5MiB / 1GiB
2026-09-10T03:37:51Z,ha08-api,3.33%,125.1MiB / 1GiB
2026-09-10T03:37:51Z,ha08-simulator,1.40%,22.5MiB / 512MiB
2026-09-10T03:37:51Z,ha08-projector,0.79%,31.21MiB / 512MiB
2026-09-10T03:37:51Z,ha08-postgres,2.51%,151.6MiB / 2GiB
2026-09-10T03:37:51Z,ha08-redis,1.81%,29.1MiB / 512MiB
2026-09-10T03:37:51Z,ha08-prometheus,0.00%,100.4MiB / 512MiB
2026-09-10T03:37:51Z,ha08-grafana,0.08%,219.1MiB / 512MiB
2026-09-10T03:37:51Z,ha08-redpanda,1.21%,682.5MiB / 1GiB
2026-09-10T03:38:03Z,ha08-api,4.27%,125.4MiB / 1GiB
2026-09-10T03:38:03Z,ha08-simulator,1.49%,22.51MiB / 512MiB
2026-09-10T03:38:03Z,ha08-projector,0.87%,31.21MiB / 512MiB
2026-09-10T03:38:03Z,ha08-postgres,5.12%,156MiB / 2GiB
2026-09-10T03:38:03Z,ha08-redis,1.65%,29.09MiB / 512MiB
2026-09-10T03:38:03Z,ha08-prometheus,0.00%,100.4MiB / 512MiB
2026-09-10T03:38:03Z,ha08-grafana,0.51%,219.1MiB / 512MiB
2026-09-10T03:38:03Z,ha08-redpanda,1.59%,684.5MiB / 1GiB
2026-09-10T03:38:15Z,ha08-api,2.76%,125.1MiB / 1GiB
2026-09-10T03:38:15Z,ha08-simulator,0.67%,22.29MiB / 512MiB
2026-09-10T03:38:15Z,ha08-projector,1.01%,31.21MiB / 512MiB
2026-09-10T03:38:15Z,ha08-postgres,1.82%,158.7MiB / 2GiB
2026-09-10T03:38:15Z,ha08-redis,1.39%,29.34MiB / 512MiB
2026-09-10T03:38:15Z,ha08-prometheus,0.01%,100.4MiB / 512MiB
2026-09-10T03:38:15Z,ha08-grafana,0.01%,219.1MiB / 512MiB
2026-09-10T03:38:15Z,ha08-redpanda,0.89%,684.5MiB / 1GiB
2026-09-10T03:38:28Z,ha08-api,4.00%,125.1MiB / 1GiB
2026-09-10T03:38:28Z,ha08-simulator,1.35%,22.52MiB / 512MiB
2026-09-10T03:38:28Z,ha08-projector,1.10%,31.21MiB / 512MiB
2026-09-10T03:38:28Z,ha08-postgres,4.32%,162.9MiB / 2GiB
2026-09-10T03:38:28Z,ha08-redis,0.88%,29.09MiB / 512MiB
2026-09-10T03:38:28Z,ha08-prometheus,0.00%,100.4MiB / 512MiB
2026-09-10T03:38:28Z,ha08-grafana,0.11%,219.1MiB / 512MiB
2026-09-10T03:38:28Z,ha08-redpanda,1.28%,684.5MiB / 1GiB
2026-09-10T03:38:41Z,ha08-api,3.64%,125.1MiB / 1GiB
2026-09-10T03:38:41Z,ha08-simulator,1.13%,22.54MiB / 512MiB
2026-09-10T03:38:41Z,ha08-projector,0.91%,31.21MiB / 512MiB
2026-09-10T03:38:41Z,ha08-postgres,3.51%,168.6MiB / 2GiB
2026-09-10T03:38:41Z,ha08-redis,1.70%,29.1MiB / 512MiB
2026-09-10T03:38:41Z,ha08-prometheus,0.00%,100.4MiB / 512MiB
2026-09-10T03:38:41Z,ha08-grafana,0.03%,219.1MiB / 512MiB
