ha01-api,24.30%,42.54MiB / 1GiB
ha01-redis,2.88%,50.21MiB / 2GiB
ha01-grafana,0.06%,70.1MiB / 512MiB
ha01-toxiproxy,0.00%,10.16MiB / 256MiB
ha01-prometheus,0.21%,34.06MiB / 1GiB
ha01-postgres,0.00%,32.07MiB / 512MiB
ha01-provider,0.18%,60.38MiB / 512MiB
