ha01-api,23.66%,46.44MiB / 1GiB
ha01-prometheus,0.23%,53.49MiB / 1GiB
ha01-redis,2.61%,39.1MiB / 2GiB
ha01-grafana,0.06%,72.36MiB / 512MiB
ha01-toxiproxy,0.00%,37.47MiB / 256MiB
ha01-postgres,2.95%,32.09MiB / 512MiB
ha01-provider,0.21%,61.02MiB / 512MiB
