ha01-api,0.36%,48.08MiB / 1GiB
ha01-provider,0.19%,37.86MiB / 512MiB
ha01-prometheus,0.22%,57.56MiB / 1GiB
ha01-redis,2.90%,52.62MiB / 2GiB
ha01-grafana,0.05%,72.63MiB / 512MiB
ha01-toxiproxy,0.00%,37.54MiB / 256MiB
ha01-postgres,0.00%,32.08MiB / 512MiB
