ha01-api,0.40%,49.27MiB / 1GiB
ha01-provider,0.20%,37.88MiB / 512MiB
ha01-prometheus,0.12%,58.04MiB / 1GiB
ha01-redis,2.73%,52.57MiB / 2GiB
ha01-grafana,0.05%,72.52MiB / 512MiB
ha01-toxiproxy,0.00%,38.5MiB / 256MiB
ha01-postgres,2.96%,32.08MiB / 512MiB
