ha01-api,24.47%,46.29MiB / 1GiB
ha01-provider,0.20%,37.75MiB / 512MiB
ha01-prometheus,0.17%,59.24MiB / 1GiB
ha01-redis,2.87%,52.62MiB / 2GiB
ha01-grafana,0.07%,72.56MiB / 512MiB
ha01-toxiproxy,0.00%,37.47MiB / 256MiB
ha01-postgres,2.93%,32.14MiB / 512MiB
