ha01-api,0.31%,44.25MiB / 1GiB
ha01-redis,3.14%,50.19MiB / 2GiB
ha01-grafana,1.97%,70.27MiB / 512MiB
ha01-toxiproxy,0.00%,10.13MiB / 256MiB
ha01-prometheus,0.15%,33.97MiB / 1GiB
ha01-postgres,3.03%,32.07MiB / 512MiB
ha01-provider,0.16%,60.31MiB / 512MiB
