ha01-api,0.38%,46.57MiB / 1GiB
ha01-prometheus,0.17%,42.98MiB / 1GiB
ha01-redis,2.67%,52.44MiB / 2GiB
ha01-grafana,0.13%,72.51MiB / 512MiB
ha01-toxiproxy,0.00%,35.83MiB / 256MiB
ha01-postgres,3.02%,32.08MiB / 512MiB
ha01-provider,0.26%,60.96MiB / 512MiB
