ha01-api,0.32%,45.43MiB / 1GiB
ha01-prometheus,0.18%,46.96MiB / 1GiB
ha01-redis,2.99%,52.38MiB / 2GiB
ha01-grafana,0.06%,72.25MiB / 512MiB
ha01-toxiproxy,0.00%,36.49MiB / 256MiB
ha01-postgres,2.86%,32.3MiB / 512MiB
ha01-provider,0.18%,60.96MiB / 512MiB
