ha01-api,0.44%,44.04MiB / 1GiB
ha01-prometheus,0.15%,46MiB / 1GiB
ha01-redis,0.35%,52.38MiB / 2GiB
ha01-grafana,0.34%,72.34MiB / 512MiB
ha01-toxiproxy,0.00%,35.46MiB / 256MiB
ha01-postgres,0.01%,32.07MiB / 512MiB
ha01-provider,0.19%,60.96MiB / 512MiB
