ha01-api,0.34%,45.23MiB / 1GiB
ha01-provider,0.21%,37.81MiB / 512MiB
ha01-prometheus,0.16%,58.16MiB / 1GiB
ha01-redis,2.92%,52.4MiB / 2GiB
ha01-grafana,0.06%,72.62MiB / 512MiB
ha01-toxiproxy,0.00%,37.47MiB / 256MiB
ha01-postgres,2.92%,32.11MiB / 512MiB
