ha01-api,24.62%,48.33MiB / 1GiB
ha01-redis,2.80%,52.23MiB / 2GiB
ha01-grafana,0.07%,72.1MiB / 512MiB
ha01-toxiproxy,0.32%,36.82MiB / 256MiB
ha01-prometheus,0.15%,73.51MiB / 1GiB
ha01-postgres,2.79%,32.54MiB / 512MiB
ha01-provider,0.19%,60.89MiB / 512MiB
