ha01-api,0.30%,44.02MiB / 1GiB
ha01-redis,0.35%,52.48MiB / 2GiB
ha01-grafana,0.15%,72.11MiB / 512MiB
ha01-toxiproxy,0.00%,35.73MiB / 256MiB
ha01-prometheus,0.17%,49.51MiB / 1GiB
ha01-postgres,3.31%,32.16MiB / 512MiB
ha01-provider,0.23%,60.89MiB / 512MiB
