ha01-api,0.32%,51.21MiB / 1GiB
ha01-prometheus,0.20%,43.09MiB / 1GiB
ha01-redis,0.36%,52.23MiB / 2GiB
ha01-grafana,0.07%,72.34MiB / 512MiB
ha01-toxiproxy,0.00%,35.93MiB / 256MiB
ha01-postgres,3.05%,32.14MiB / 512MiB
ha01-provider,0.37%,60.96MiB / 512MiB
