ha01-api,0.58%,49.77MiB / 1GiB
ha01-prometheus,0.26%,53.71MiB / 1GiB
ha01-redis,3.23%,52.71MiB / 2GiB
ha01-grafana,0.06%,72.3MiB / 512MiB
ha01-toxiproxy,0.00%,38.2MiB / 256MiB
ha01-postgres,0.00%,32.08MiB / 512MiB
ha01-provider,0.18%,61.02MiB / 512MiB
