ha01-api,0.27%,46.49MiB / 1GiB
ha01-redis,2.80%,52.65MiB / 2GiB
ha01-grafana,0.06%,72.1MiB / 512MiB
ha01-toxiproxy,0.03%,35.48MiB / 256MiB
ha01-prometheus,0.23%,49.51MiB / 1GiB
ha01-postgres,3.02%,32.07MiB / 512MiB
ha01-provider,0.20%,60.89MiB / 512MiB
